אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
158880,27/04/2020,1,פעיל,27/04/2020,80000105,"1,996.66",621.82,"מקרר ביתי, 500 ליטר",מקרר 2 דלתות 513 ליטר מקפיא עליון Blomberg. לבן דגם . DNE1870PW,5106,כימיה,5107810,,,,,,,5,קמפוס מרקוס,62,"בנין מערך המחשוב מעבדות כימיה ופיסיקה ע""ש 62-קרופ",2,204,
145365,14/07/2016,1,פעיל,14/07/2016,80000101,"1,990.00",619.74,"מקרר ביתי, 400 ליטר",מקרר תוצרת לנקו NF 370 פתיחה ציר דלת צד שמאל . כולל מנוף החלפת ציר לדלת במקום עם ההספקה ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
145366,14/07/2016,1,פעיל,14/07/2016,80000101,"1,990.00",619.74,"מקרר ביתי, 400 ליטר",מקרר תוצרת לנקו NF 370 פתיחה ציר דלת צד שמאל . כולל מנוף החלפת ציר לדלת במקום עם ההספקה ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
145367,14/07/2016,1,פעיל,14/07/2016,80000101,"1,990.00",619.74,"מקרר ביתי, 400 ליטר",מקרר תוצרת לנקו NF 370 פתיחה ציר דלת צד שמאל . כולל מנוף החלפת ציר לדלת במקום עם ההספקה ,5723,חידוש מבנים,4286886,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,1,1,
148663,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148664,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148665,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148667,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148668,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148669,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148670,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148671,04/07/2017,1,פעיל,04/07/2017,80000109,"1,979.64",616.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
162795,22/04/2021,1,פעיל,22/04/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר שארפ דגם 2131 כולל משלוח והובלה.. אספקה למעונות סטודנטים בשדה בוקר . אספקה עד שעה 14.30. בתיאום עם סגלית 0502029750 ,3926,שדה בוקר-פרוייקטים מיוחדים,4372484,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
162796,22/04/2021,1,פעיל,22/04/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר שארפ דגם 2131 כולל משלוח והובלה.. אספקה למעונות סטודנטים בשדה בוקר . אספקה עד שעה 14.30. בתיאום עם סגלית 0502029750 ,3926,שדה בוקר-פרוייקטים מיוחדים,4372484,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
162797,22/04/2021,1,פעיל,22/04/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר שארפ דגם 2131 כולל משלוח והובלה.. אספקה למעונות סטודנטים בשדה בוקר . אספקה עד שעה 14.30. בתיאום עם סגלית 0502029750 ,3926,שדה בוקר-פרוייקטים מיוחדים,4372484,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
162798,22/04/2021,1,פעיל,22/04/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר שארפ דגם 2131 כולל משלוח והובלה.. אספקה למעונות סטודנטים בשדה בוקר . אספקה עד שעה 14.30. בתיאום עם סגלית 0502029750 ,3926,שדה בוקר-פרוייקטים מיוחדים,4372484,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
162799,22/04/2021,1,פעיל,22/04/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר שארפ דגם 2131 כולל משלוח והובלה.. אספקה למעונות סטודנטים בשדה בוקר . אספקה עד שעה 14.30. בתיאום עם סגלית 0502029750 ,3926,שדה בוקר-פרוייקטים מיוחדים,4372484,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163630,12/07/2021,1,פעיל,12/07/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר מקפיא עליון שארפ SJ2131 315 ליטר כולל הובלה,3926,שדה בוקר-פרוייקטים מיוחדים,4379052,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163631,12/07/2021,1,פעיל,12/07/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר מקפיא עליון שארפ SJ2131 315 ליטר כולל הובלה,3926,שדה בוקר-פרוייקטים מיוחדים,4379052,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163632,12/07/2021,1,פעיל,12/07/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר מקפיא עליון שארפ SJ2131 315 ליטר כולל הובלה,3926,שדה בוקר-פרוייקטים מיוחדים,4379052,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163633,12/07/2021,1,פעיל,12/07/2021,80000109,"1,975.00",615.07,מקרר ביתי,מקרר מקפיא עליון שארפ SJ2131 315 ליטר כולל הובלה,3926,שדה בוקר-פרוייקטים מיוחדים,4379052,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
164015,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
164016,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
164017,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
164018,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
164019,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
164020,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
164021,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
164022,11/08/2021,1,פעיל,11/08/2021,80000109,"1,975.00",615.07,מקרר ביתי,"מקרר שארפ 314 ליטר.  צבע לבן או כסוף. דגם SJ2131 כולל . הובלה  ופיזור לדירות. יש  מעלית. במעונות ג'-  יתכנו . מספר קטן של  מדרגות. אחריות הספק  להציב את המקררים . ללא שריטות ומכות.. 20 מקררים למעונות ג איש קשר נוסף: מוטי טלפון 0546775563. 10 מקררים למעונות ד אגף מזרחי. . איש קשר: ארז טלפון 0546775562, ",5807,מעונות סטודנטים,4379674,,,,,,,2,מעונות ג',C85,(C85) 'מעונות ג,0,0,
