אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
129527,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
129528,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5705,אגף תפעול,4220793,,2151,,,,לא,,,,,,1,
129529,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
129530,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
129531,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
129532,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
129533,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
129534,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
129535,01/04/2012,2,לא מנוהל,02/04/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5704,מחלקת המשק,4220793,,2151,,,,לא,,,,,,1,
128208,29/11/2011,5,נגרע,10/08/2020,80000109,"2,151.00",670.93,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5807,מעונות סטודנטים,4220793,,2151,125,,,לא,,,,,,1,
122422,17/06/2010,2,לא מנוהל,02/07/2018,80000109,"2,150.00",670.62,REFRIGERATOR    ,REFRIGERATOR    ,5507,הנדסת מכונות,4202585,,2150,,,,לא,,,,,,,
138445,08/09/2014,1,פעיל,12/11/2015,80000109,"2,130.00",664.38,REFRIGERATOR NORMANDE 370L,REFRIGERATOR NORMANDE 370L,3904,היחידה למעורבות חברתית,4260099,,2130,,,,לא,,,,,,,
136884,26/02/2014,1,פעיל,12/11/2015,80000109,"2,110.00",658.14,REFRIGERATOR NORMANDE 423LT,REFRIGERATOR NORMANDE 423LT,5901,דיקן הפקולטה למדעי הבריאות,4251600,,2110,,,,לא,,,,,,338,
99610,18/12/2005,2,לא מנוהל,08/03/2015,80000109,"2,072.00",646.29,REFRIGERATOR KING 280L,REFRIGERATOR KING 280L,5817,קליטה ואירוח,4081442,,2072,,,,לא,,,,,,,
138423,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138424,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138425,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138426,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138427,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138428,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138429,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138430,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138431,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138432,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138433,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138434,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138435,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138436,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138437,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138438,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  LNF370,REFRIGERATOR LENCO  LNF370,5807,מעונות סטודנטים,4258566,,2065,,,,לא,,,,,,1,
138439,08/09/2014,1,פעיל,03/08/2020,80000109,"2,065.00",644.11,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,6733,מינהל ומדיניות ציבורית,4262823,,2065,,,,לא,,,,,,303,
138444,08/09/2014,1,פעיל,12/11/2015,80000109,"2,065.00",644.11,REFRIGERATOR LENCO  ,REFRIGERATOR LENCO  ,5600,ספריה,4262476,,2065,,,,לא,,,,,,209,
138804,06/10/2014,4,מאושר לגריעה,25/10/2021,80000109,"2,065.00",644.11,REFRIGERATOR LENCO 4263749,REFRIGERATOR LENCO 4263749,5312,לשון עברית,4263749,,2065,135,,,לא,,,,,,434,
162383,24/02/2021,1,פעיל,24/02/2021,10004797,"2,060.09",642.57,Refrigerator,מקרר תעשייתי ויטרינה 368 ליטר,6260,מכון המים,4369162,,,,,,,7,קמפוס שדה בוקר,SB-11,,0,3,
162384,24/02/2021,1,פעיל,24/02/2021,10004797,"2,060.09",642.57,Refrigerator,מקרר תעשייתי ויטרינה 368 ליטר,6260,מכון המים,4369162,,,,,,,7,קמפוס שדה בוקר,SB-11,,0,3,
99288,24/11/2005,2,לא מנוהל,08/03/2015,80000109,"2,015.00",628.51,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,3910,התקשרויות וחשבונות,4072410,,2015,,,,לא,,,,,,,
132583,11/02/2013,2,לא מנוהל,02/03/2021,80000109,"1,999.00",623.52,BETER ELECTRONICA .REFRIGERATOR    ,BETER ELECTRONICA .REFRIGERATOR    ,5513,ביוטכנולוגיה,4238424,,1999,,,,לא,,,,,,206,
124066,11/10/2010,2,לא מנוהל,02/11/2018,80000109,"1,982.00",618.22,REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4208696,,1982,,,,לא,,,,,,,
120713,21/01/2010,2,לא מנוהל,02/02/2018,80000109,"1,980.00",617.59,REFRIGERATOR DAVINCI 140L,REFRIGERATOR DAVINCI 140L,5901,דיקן הפקולטה למדעי הבריאות,4193023,,1980,,,,לא,,,,,,,
120898,04/02/2010,2,לא מנוהל,02/03/2018,80000109,"1,980.00",617.59,REFRIGERATOR    ,REFRIGERATOR    ,5106,כימיה,4196436,,1980,,,,לא,,,,,,,
118679,10/09/2009,5,נגרע,08/09/2020,80000109,"1,960.00",611.35,REFRIGERATOR DAVINCI   ,REFRIGERATOR DAVINCI   ,6912,המכון לחקר המדבר)שדה בוקר),4182206,1.26E+15,1960,110,,,לא,,,,,,,
105830,26/03/2007,2,לא מנוהל,02/10/2015,80000109,"1,950.00",608.24,REFRIGERATOR DAVINCI 330Lt,REFRIGERATOR DAVINCI 330Lt,5106,כימיה,4118796,,1950,,,,לא,,,,,,,
134213,23/07/2013,2,לא מנוהל,02/08/2021,80000109,"1,950.00",608.24,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4243662,,1950,,,,לא,,,,,,1,
105847,27/03/2007,5,נגרע,13/09/2016,80000109,"1,950.00",608.24,REFRIGERATOR DAVINCI 330Lt,REFRIGERATOR DAVINCI 330Lt,5511,הנדסת חומרים,4122415,,1950,103,,,לא,,,,,,,
134214,23/07/2013,2,לא מנוהל,02/08/2021,80000109,"1,949.00",607.92,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4243132,,1949,,,,לא,,,,,,1,
137426,08/05/2014,1,פעיל,12/11/2015,80000109,"1,949.00",607.92,REFRIGERATOR LUXOR 347LT,REFRIGERATOR LUXOR 347LT,6204,מנהלת קרית שדה בוקר,4257055,1.17E+19,1949,,,,לא,,,,,,1,
137816,23/07/2013,2,לא מנוהל,02/08/2021,80000109,"1,949.00",607.92,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4243132,,1949,,,,לא,,,,,,1,
137817,23/07/2013,2,לא מנוהל,02/08/2021,80000109,"1,949.00",607.92,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4243132,,1949,,,,לא,,,,,,1,
137818,23/07/2013,2,לא מנוהל,02/08/2021,80000109,"1,949.00",607.92,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4243132,,1949,,,,לא,,,,,,1,
118912,22/09/2009,2,לא מנוהל,02/10/2017,80000109,"1,942.00",605.74,REFRIGERATOR    ,REFRIGERATOR    ,5106,כימיה,4182020,,1942,,,,לא,,,,,,,
135106,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80038,1941,,,,לא,,,,,,1,
135107,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80001,1941,,,,לא,,,,,,1,
135108,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80045,1941,,,,לא,,,,,,1,
135109,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80032,1941,,,,לא,,,,,,1,
135110,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80020,1941,,,,לא,,,,,,1,
135111,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80047,1941,,,,לא,,,,,,1,
135112,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80003,1941,,,,לא,,,,,,1,
135113,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80002,1941,,,,לא,,,,,,1,
135114,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80019,1941,,,,לא,,,,,,1,
135115,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80050,1941,,,,לא,,,,,,1,
135116,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80007,1941,,,,לא,,,,,,1,
135117,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80062,1941,,,,לא,,,,,,1,
135118,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80009,1941,,,,לא,,,,,,1,
135119,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80046,1941,,,,לא,,,,,,1,
135120,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80008,1941,,,,לא,,,,,,1,
135121,15/10/2013,1,פעיל,12/11/2015,80000109,"1,941.00",605.43,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4247399,80049,1941,,,,לא,,,,,,1,
115877,11/01/2009,2,לא מנוהל,02/02/2017,80000109,"1,924.00",600.13,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4168524,,1924,,,,לא,,,,,,,
96595,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-096,1902.204,,,,לא,,,,,,,
96596,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-256,1902.204,,,,לא,,,,,,,
96597,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-039,1902.204,,,,לא,,,,,,,
96598,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-118,1902.204,,,,לא,,,,,,,
96599,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-110,1902.204,,,,לא,,,,,,,
96600,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-043,1902.204,,,,לא,,,,,,,
96601,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-228,1902.204,,,,לא,,,,,,,
96602,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-195,1902.204,,,,לא,,,,,,,
96603,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-253,1902.204,,,,לא,,,,,,,
96604,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-252,1902.204,,,,לא,,,,,,,
96607,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-088,1902.204,,,,לא,,,,,,,
96609,03/05/2005,2,לא מנוהל,08/03/2015,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-244,1902.204,,,,לא,,,,,,,
96605,03/05/2005,5,נגרע,19/08/2020,80000109,"1,902.20",593.33,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,BETER ELECTRONICA .REFRIGERATOR LENCO 345L,5807,מעונות סטודנטים,4059230,1600-120-259,1902.204,125,,,לא,,,,,,,
107953,17/09/2007,2,לא מנוהל,02/10/2015,80000109,"1,900.00",592.64,REFRIGERATOR    ,REFRIGERATOR    ,5704,מחלקת המשק,4135110,,1900,,,,לא,,,,,,,
106546,05/06/2007,2,לא מנוהל,27/12/2016,80000109,"1,890.00",589.52,REFRIGERATOR DAVINCI   ,REFRIGERATOR DAVINCI   ,5704,מחלקת המשק,4125128,RRN2650,1890,,,,לא,,,,,,,
139175,24/11/2014,1,פעיל,12/11/2015,80000109,"1,889.00",589.21,REFRIGERATOR LUXOR 347LT,REFRIGERATOR LUXOR 347LT,3914,משאבי אנוש,4259609,,1889,,,,לא,,,,,,1,
139109,18/11/2014,5,נגרע,14/06/2020,80000109,"1,889.00",589.21,REFRIGERATOR LUXOR   ,REFRIGERATOR LUXOR   ,3914,משאבי אנוש,4261875,,1889,125,,,לא,5,קמפוס מרקוס,71,"המרכז האוניברסיטאי ע""ש איירטון)בנין הסנאט) - 71",,124,
127195,20/09/2011,5,נגרע,10/08/2020,80000109,"1,855.00",578.6,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,TRAKLIN HASMAL .REFRIGERATOR BEKO       ,5807,מעונות סטודנטים,4220933,,1855,125,,,לא,,,,,,0,
116714,31/03/2009,2,לא מנוהל,02/04/2017,80000109,"1,848.00",576.42,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,6932,המכון למחקר שימושי,4171985,,1848,,,,לא,,,,,,,
118611,07/09/2009,2,לא מנוהל,02/10/2017,80000109,"1,828.00",570.18,REFRIGERATOR ELECTRA ,REFRIGERATOR ELECTRA ,5905,פסיכיאטריה,4181259,,1828,,,,לא,,,,,,,
136439,06/01/2014,1,פעיל,14/06/2020,80000109,"1,817.00",566.75,REFRIGERATOR NORMANDE 370L,REFRIGERATOR NORMANDE 370L,5301,דיקן הפקולטה לרוח וחברה,4253836,4.13E+18,1817,,,,לא,,,,,,309,
95502,17/01/2005,2,לא מנוהל,08/03/2015,80000109,"1,800.00",561.45,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5106,כימיה,4055300,,1800,,,,לא,,,,,,,
110891,13/03/2008,2,לא מנוהל,02/04/2016,80000109,"1,800.00",561.45,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4143287,,1800,,,,לא,,,,,,,
110413,03/02/2008,2,לא מנוהל,02/03/2016,80000109,"1,799.00",561.14,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4143287,,1799,,,,לא,,,,,,,
110414,03/02/2008,2,לא מנוהל,02/03/2016,80000109,"1,799.00",561.14,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4143287,,1799,,,,לא,,,,,,,
110892,13/03/2008,2,לא מנוהל,02/04/2016,80000109,"1,772.00",552.71,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4143287,,1772,,,,לא,,,,,,,
113800,18/09/2008,2,לא מנוהל,02/10/2016,80000109,"1,750.00",545.85,REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4159934,,1750,,,,לא,,,,,,,
114341,04/11/2008,2,לא מנוהל,02/12/2016,80000109,"1,750.00",545.85,REFRIGERATOR    ,REFRIGERATOR    ,5104,מדעי החיים,4161153,,1750,,,,לא,,,,,,,
120159,07/12/2009,2,לא מנוהל,02/01/2018,80000109,"1,750.00",545.85,REFRIGERATOR ELECTRA ,REFRIGERATOR ELECTRA ,5901,דיקן הפקולטה למדעי הבריאות,4178918,,1750,,,,לא,,,,,,,
112285,02/07/2008,5,נגרע,17/02/2020,80000109,"1,732.00",540.24,REFRIGERATOR LENCO 345L,REFRIGERATOR LENCO 345L,5106,כימיה,4152980,,1732,124,,,לא,,,,,,,
121940,03/05/2010,2,לא מנוהל,02/06/2018,80000109,"1,724.00",537.74,REFRIGERATOR    ,REFRIGERATOR    ,5803,לשכת הרקטור,4198530,,1724,,,,לא,,,,,,,
118785,15/09/2009,2,לא מנוהל,02/10/2017,80000109,"1,700.00",530.26,REFRIGERATOR    ,REFRIGERATOR    ,5513,ביוטכנולוגיה,4185796,,1700,,,,לא,,,,,,,
120114,01/12/2009,2,לא מנוהל,02/12/2017,80000109,"1,690.00",527.14,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4191202,,1690,,,,לא,,,,,,,
121486,23/03/2010,2,לא מנוהל,02/04/2018,80000109,"1,690.00",527.14,PANEL .REFRIGERATOR DAVINCI 280L,PANEL .REFRIGERATOR DAVINCI 280L,5512,ביו רפואה,4199783,,1690,,,,לא,,,,,,,
120914,07/02/2010,2,לא מנוהל,02/03/2018,80000109,"1,688.00",526.51,REFRIGERATOR    ,REFRIGERATOR    ,5109,המרכז לננו טכנולוגיה,4191405,,1688,,,,לא,,,,,,,
118292,18/08/2009,2,לא מנוהל,02/09/2017,80000109,"1,682.00",524.64,REFRIGERATOR    ,REFRIGERATOR    ,6922,המכון למורשת בן גוריון,4183842,32PWN9303860,1682,,,,לא,,,,,,,
120739,24/01/2010,2,לא מנוהל,02/02/2018,80000109,"1,680.00",524.02,REFRIGERATOR    ,REFRIGERATOR    ,5519,הנדסת מערכות מידע,4195514,,1680,,,,לא,,,,,,,
117933,21/07/2009,2,לא מנוהל,02/08/2017,80000109,"1,654.00",515.91,REFRIGERATOR    ,REFRIGERATOR    ,5901,דיקן הפקולטה למדעי הבריאות,4182033,4.12E+11,1654,,,,לא,,,,,,,
113236,24/08/2008,2,לא מנוהל,17/11/2016,80000109,"1,650.00",514.66,REFRIGERATOR    ,REFRIGERATOR    ,5708,בטחון,4159608,,1650,,,,לא,,,,,,,
113379,03/09/2008,2,לא מנוהל,02/10/2016,80000109,"1,650.00",514.66,REFRIGERATOR    ,REFRIGERATOR    ,3919,יח' הבטחון,4158901,,1650,,,,לא,,,,,,,
113801,18/09/2008,2,לא מנוהל,02/10/2016,80000109,"1,650.00",514.66,REFRIGERATOR    ,REFRIGERATOR    ,5104,מדעי החיים,4159088,,1650,,,,לא,,,,,,,
113153,19/08/2008,5,נגרע,08/09/2020,80000109,"1,650.00",514.66,REFRIGERATOR    ,REFRIGERATOR    ,6204,מנהלת קרית שדה בוקר,4159321,,1650,110,,,לא,,,,,,,
107960,18/09/2007,2,לא מנוהל,02/10/2015,80000109,"1,646.00",513.41,REFRIGERATOR    ,REFRIGERATOR    ,3919,יח' הבטחון,4131543,,1646,,,,לא,,,,,,,
107961,18/09/2007,2,לא מנוהל,02/10/2015,80000109,"1,646.00",513.41,REFRIGERATOR    ,REFRIGERATOR    ,3919,יח' הבטחון,4131543,,1646,,,,לא,,,,,,,
105018,04/02/2007,2,לא מנוהל,08/03/2015,80000109,"1,630.00",508.42,TRAKLIN HASMAL .REFRIGERATOR LENCO 260L,TRAKLIN HASMAL .REFRIGERATOR LENCO 260L,5901,דיקן הפקולטה למדעי הבריאות,4117023,1.10E+19,1630,,,,לא,,,,,,,
105019,04/02/2007,2,לא מנוהל,08/03/2015,80000109,"1,630.00",508.42,TRAKLIN HASMAL .REFRIGERATOR LENCO 260L,TRAKLIN HASMAL .REFRIGERATOR LENCO 260L,5901,דיקן הפקולטה למדעי הבריאות,4117023,610182011,1630,,,,לא,,,,,,,
95501,17/01/2005,2,לא מנוהל,08/03/2015,80000109,"1,600.00",499.06,PANEL .REFRIGERATOR LENCO  ,PANEL .REFRIGERATOR LENCO  ,5901,דיקן הפקולטה למדעי הבריאות,4055114,1.10E+13,1600,,,,לא,,,,,,,
100792,03/04/2006,2,לא מנוהל,08/03/2015,80000109,"1,600.00",499.06,REFRIGERATOR    ,REFRIGERATOR    ,5905,פסיכיאטריה,4088756,,1600,,,,לא,,,,,,,
102535,22/08/2006,2,לא מנוהל,08/03/2015,80000109,"1,600.00",499.06,REFRIGERATOR    ,REFRIGERATOR    ,6932,המכון למחקר שימושי,4101017,513777813,1600,,,,לא,,,,,,,
113776,18/09/2008,2,לא מנוהל,02/10/2016,80000109,"1,600.00",499.06,REFRIGERATOR LENCO  ,REFRIGERATOR LENCO  ,5301,דיקן הפקולטה לרוח וחברה,4160211,,1600,,,,לא,,,72,"בנין הפקולטה למדה""ר ע""ש צוקר-גולדשטיין-גורן - 72",,,
